"StockCode","Description","price_med","price_mean","quantity_med","quantity_mean","price_range_normalized","quant_range_normalized","normalized_slope","norm_slope_rob","seasonal","weeks_till_first_order","num_customers","num_orders","Australia","Austria","Bahrain","Belgium","Brazil","Canada","Channel_Islands","Cyprus","Czech_Republic","Denmark","EIRE","European_Community","Finland","France","Germany","Greece","Hong_Kong","Iceland","Israel","Italy","Japan","Lebanon","Lithuania","Malta","Netherlands","Norway","Poland","Portugal","RSA","Saudi_Arabia","Singapore","Spain","Sweden","Switzerland","United_Arab_Emirates","United_Kingdom","USA"
"22139","RETROSPOT TEA SET CERAMIC 11 PC ",7.87,7.7525,761,1131.25,1.85347389669869,2.18845372216562,-0.817471636061419,-0.810168048216518,1.83412214213178,1.62906746031746,488,961,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
"22411","JUMBO SHOPPER VINTAGE RED PAISLEY",2.08,2.96,990,1400.11111111111,2.44844520683883,2.72441502740771,-0.499788479558127,-0.483711713743338,1.41916857623493,1.62906746031746,375,1174,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
"82567","AIRLINE LOUNGE,METAL SIGN",2.1,2.752,18,142.6,1.97348317347419,2.23803885082747,-0.556377351402853,-0.653600201244261,0.963641349861446,1.62906746031746,87,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"21672","WHITE SPOT RED CERAMIC DRAWER KNOB",2.485,2.70833333333333,54.5,418.5,3.62018345625138,3.4554063937651,-0.422558753516182,-0.0489522379123872,1.22171947836152,1.62906746031746,160,409,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
"22774","RED DRAWER KNOB ACRYLIC EDWARDIAN",1.49,1.73142857142857,147,325.428571428571,2.25706394003593,2.70630056145633,-0.508602074072327,-0.369688424682366,0.676130639765183,1.62906746031746,57,140,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",1.975,1.94,64.5,663.5,2.72751050982518,3.24759599679168,-0.321802859607789,-0.0645704795495476,1.62371434887105,1.62906746031746,169,441,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"71270","PHOTO CLIP LINE",2.46,2.07333333333333,32,79.6666666666667,1.76602738579893,1.85519728918285,-0.994420248555315,-0.994434240792058,0.48193243360944,1.62906746031746,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22262","FELT EGG COSY CHICKEN",1.63,1.38,84,342,1.76378940305284,1.79290630373145,-0.999493356861153,-0.999497269139262,1.79074350903482,1.62906746031746,63,136,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22637","PIGGY BANK RETROSPOT ",4.96,4.12428571428571,56,394.857142857143,2.28018577280656,2.38967476854264,-0.91951079050393,-0.890133669652797,0.908821630063938,1.62906746031746,189,329,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"21934","SKULL SHOULDER BAG",1.66,2.46428571428571,220,345.857142857143,2.45776796296019,2.61374399328352,-0.551009794731022,-0.525096078657444,0.717801923080886,1.62906746031746,86,411,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"21169","YOU'RE CONFUSING ME METAL SIGN ",2.91,2.87,1040,1106,1.83430213186216,1.90572222072787,-0.982628639112549,-0.980539428828436,1.18651692481724,1.62906746031746,192,450,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"21166","COOK WITH WINE METAL SIGN ",2.015,2.24285714285714,264,740.285714285714,3.1717537307999,3.11463111677584,-0.16429355313372,-0.0329562016457617,0.999964132771287,1.62906746031746,288,723,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"21175","GIN + TONIC DIET METAL SIGN",2.4,2.63,432,940.384615384615,3.17097581247568,3.37839045944829,-0.294544976046619,-0.271038419982664,0.21888636511388,1.62906746031746,344,809,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0
"37444A","YELLOW BREAKFAST CUP AND SAUCER",4.37,3.76,4.5,13.75,2.09857110762584,2.07867308940459,-0.875998562201542,-0.976416911426672,0.928166922548485,1.62906746031746,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"37444C","PINK BREAKFAST CUP AND SAUCER ",2.95,3.08333333333333,9,7.66666666666667,1.99825196183848,1.94870940738489,-0.982908926134338,-0.982553860423037,0.632839187229429,1.62906746031746,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22083","PAPER CHAIN KIT RETROSPOT",5.79,4.84142857142857,78,665,2.30019802255662,2.45999309923513,-0.726968585834184,-0.746186360144526,1.61573201026715,1.62906746031746,295,608,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"84971S","SMALL HEART FLOWERS HOOK ",0.85,1.034,77,357.2,2.18533942583829,2.30945585886908,-0.188905521627965,-0.0125299508551559,1.38822363058448,1.62906746031746,70,172,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"47580","TEA TIME DES TEA COSY",4.96,4.11857142857143,15,55.7142857142857,2.27130097946928,2.7531156200668,-0.494439029569098,-0.10143616836128,0.84464092717344,1.62906746031746,56,110,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"22261","FELT EGG COSY WHITE RABBIT ",1.63,1.38,57,195,1.76378940305284,1.80968655251203,-0.99869236258579,-0.998698646573101,1.60137041666433,1.62906746031746,62,107,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"84832","ZINC WILLIE WINKIE  CANDLE STICK",1.63,1.362,158,586.8,2.26396132614251,2.34253726187072,-0.630705869903378,-0.149531396953803,1.30371329818305,1.62906746031746,138,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
"22644","CERAMIC CHERRY CAKE MONEY BANK",3.29,2.58285714285714,81,317.571428571429,2.49955050283271,2.7071734975258,-0.64444989797287,-0.386958554214635,1.00463100654605,1.62906746031746,147,276,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"21533","RETROSPOT LARGE MILK JUG",7.455,7.3325,199.5,340.25,1.86792384689021,2.15887067341022,-0.780269815847539,-0.767656610264911,0.634335296039524,1.62906746031746,210,339,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"21557","SET OF 6 FUNKY BEAKERS",4.29,4.1925,66.5,68.875,2.03916471598418,2.9789738620465,-0.670464668994562,-0.63659326338375,1.65988892544004,1.62906746031746,27,162,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"15056BL","EDWARDIAN PARASOL BLACK",5.45,7.04666666666667,22,474,2.3976359677616,2.13427999187379,-0.262111383404857,-0.261430480424035,0.848832137778162,1.62906746031746,143,321,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
"15056N","EDWARDIAN PARASOL NATURAL",5.45,7.04666666666667,89,659,2.3976359677616,2.00467537852414,-0.269239878525122,-0.269329240487696,1.59414958897051,1.62906746031746,185,456,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"22646","CERAMIC STRAWBERRY CAKE MONEY BANK",3.29,2.58285714285714,124,595.428571428571,2.49955050283271,2.37771126466046,-0.727478435006136,-0.760235326222098,0.812978822049573,1.62906746031746,186,390,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
"22176","BLUE OWL SOFT TOY",4.37,4.3,31,128.25,1.86885982616944,2.08179059591014,-0.575129426443454,-0.55754132670277,0.633772815381791,1.62906746031746,63,115,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"22438","BALLOON ART MAKE YOUR OWN FLOWERS",1.66,1.952,59,204.4,2.75482995265742,2.3537781047395,-0.696071500822709,-0.690782163976019,0.9915645811895,1.62906746031746,67,98,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22778","GLASS CLOCHE SMALL",6.12,6.025,178.5,202,1.8608724444887,2.0192316091457,-0.989321015554571,-0.991192723020872,1.40280878974113,1.62906746031746,81,143,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"22719","GUMBALL MONOCHROME COAT RACK",2.45,1.946,91,124,1.99847024679327,2.51598822520266,-0.728211584802375,-0.738938288655082,0.580031638952301,1.62906746031746,26,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21523","DOORMAT FANCY FONT HOME SWEET HOME",8.25,10.9609090909091,108,295.090909090909,2.690211833577,3.20119980132727,-0.751349678051632,-0.258470434766775,0.797748693628524,1.62906746031746,204,502,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"21912","VINTAGE SNAKES & LADDERS",3.75,4.968,288,356.8,2.09749738734053,2.59982529075075,-0.537850626280402,-0.290028167894874,0.896142273711489,1.62946428571429,202,394,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"21832","CHOCOLATE CALCULATOR",3.29,2.76666666666667,90,320,1.76708596755107,1.78579531168828,-0.999792613735153,-0.999795409606439,1.30107551909986,1.62946428571429,84,198,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"22379","RECYCLING BAG RETROSPOT ",4.17,3.71833333333333,314,1151.66666666667,2.28555928002027,2.29024494836175,-0.949306692141041,-0.946314276564046,0.857157538460943,1.62946428571429,188,748,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"22381","TOY TIDY PINK POLKADOT",3.115,3.22166666666667,127,573.5,2.28445827420101,2.20674251940817,-0.676156916891846,-0.995660090548729,0.732782114898401,1.62946428571429,134,469,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
"22798","ANTIQUE GLASS DRESSING TABLE POT",4.37,4.3,279,449.75,1.86885982616944,2.21469546365508,-0.742398419489829,-0.733189549062145,1.38444383266301,1.62946428571429,127,267,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"22926","IVORY GIANT GARDEN THERMOMETER",11.75,10.3016666666667,11.5,99.5,2.53076361234797,2.51985816953706,-0.632705541305831,-0.142696642979251,0.706974549903262,1.62946428571429,141,195,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22839","3 TIER CAKE TIN GREEN AND CREAM",14.95,19.9857142857143,26,63.7142857142857,2.22361960013095,2.41352213293914,-0.521425204406324,-0.51433098686059,0.61774811427996,1.62946428571429,107,200,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"22838","3 TIER CAKE TIN RED AND CREAM",29.13,22.2457142857143,20,98.2857142857143,2.17576691198034,2.5194905191567,-0.679516104434089,-0.977800949408094,0.447261716616523,1.62946428571429,115,167,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
"22783","SET 3 WICKER OVAL BASKETS W LIDS",16.95,19.292,81,92.6,2.60170400077219,2.50645487698066,-0.569001988628395,-0.510070007966631,0.191836817298629,1.62946428571429,30,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"82484","WOOD BLACK BOARD ANT WHITE FINISH",6.6,8.10833333333333,327.5,501.666666666667,2.89804823514012,2.85735712274754,-0.572558557067374,-0.565276595108596,0.434195467343488,1.63025793650794,286,685,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",0.945,0.9275,3552,4112.25,1.89195467465194,2.07828020216766,-0.92695330874185,-0.920966029977587,1.0608527789472,1.63025793650794,319,621,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
"22464","HANGING METAL HEART LANTERN",1.65,2.108,439,684.6,2.2233630860182,2.46028835042302,-0.390399184502308,-0.181137239275697,1.008067177855,1.63025793650794,192,351,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"22457","NATURAL SLATE HEART CHALKBOARD ",5.79,4.83,530,1834.4,2.24864726945232,2.35761276506457,-0.818972663597543,-0.456469663769036,0.618427633299318,1.63025793650794,588,1249,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
"22469","HEART OF WICKER SMALL",1.93,2.52909090909091,204,1633.72727272727,2.47347167047813,2.77651796430389,-0.404107504710082,-0.367443205924125,1.13994243466825,1.63025793650794,574,1201,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
"22470","HEART OF WICKER LARGE",3.21,3.98,240,1100.11111111111,2.83731897721464,2.90355375698306,-0.474538442246873,-0.365688826619955,0.399488398800747,1.63025793650794,486,925,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"22224","WHITE LOVEBIRD LANTERN",4.37,4.3,125,208.75,1.86885982616944,2.24881769169866,-0.62087424357664,-0.613265090993631,0.931135140576392,1.63025793650794,90,164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",18.855,18.2875,186.5,244.5,1.91975723130566,2.13759833149479,-0.965298992059797,-0.971525980211538,1.04575956066412,1.63025793650794,180,290,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
"22189","CREAM HEART CARD HOLDER",3.67,4.78833333333333,636,1381.83333333333,2.1588326907752,2.62237151738222,-0.582095587773884,-0.163454173424743,0.283475700691868,1.63025793650794,275,524,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"22427","ENAMEL FLOWER JUG CREAM",5.97,8.174,87,422,1.96200226436682,2.10460203475606,-0.645450925340523,-0.781811180122519,1.34084350204621,1.63025793650794,312,506,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"22428","ENAMEL FIRE BUCKET CREAM",10.54,10.465,20.5,61.5,1.8306689888018,2.10433016107453,-0.58649692269379,-0.578509026565159,1.86227028115278,1.63025793650794,76,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22424","ENAMEL BREAD BIN CREAM",10.95,14.6528571428571,40,125,2.35551830572772,2.83263811647326,-0.0572505668620204,0.0563635340852704,1.59743230721482,1.63025793650794,190,454,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"22663","JUMBO BAG DOLLY GIRL DESIGN",2.27,2.91625,336.5,427.5,2.55635574481094,3.0597758193472,-0.620987081893849,-0.432413629694065,0.708351388299304,1.63055555555556,172,450,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"85049A","TRADITIONAL CHRISTMAS RIBBONS",1.855,1.82,361.5,751,1.87810809388141,2.16732970919701,-0.67572272489894,-0.661169504211503,1.57755055748751,1.63055555555556,204,322,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"22662","LUNCH BAG DOLLY GIRL DESIGN",4.13,3.278,82,1342.8,2.17248033763449,2.25156006806637,-0.885372421996447,-0.830841876564919,1.32075585521335,1.63055555555556,311,681,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"84880","WHITE WIRE EGG HOLDER",7.075,8.785,42.5,52.3333333333333,2.59064652461571,2.20147370120265,-0.705447505175171,-0.715635434921203,1.21677765985949,1.63065476190476,52,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"85099B","JUMBO BAG RED RETROSPOT",2.04,2.61363636363636,1600,4406.72727272727,2.74047678093734,3.04589841585769,-0.42990379990441,-0.363423549974469,1.32586254371081,1.63065476190476,636,2089,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1
"79321","CHILLI LIGHTS",5.79,8.34133333333333,102,687.066666666667,3.15195497171293,3.83577974151612,-0.413825418138941,-0.181980034481508,1.69482116823796,1.63075396825397,206,661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"22780","LIGHT GARLAND BUTTERFILES PINK",3.75,3.79,474,448.666666666667,1.99383031948955,1.98758702367222,-0.327408891486021,-0.329681226641776,0.789355315190106,1.63075396825397,83,132,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"22779","WOODEN OWLS LIGHT GARLAND ",3.75,3.79,572,513.333333333333,1.99383031948955,1.93601297022835,-0.190228963075219,-0.192589935106103,1.0508920821267,1.63075396825397,89,149,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"22466","FAIRY TALE COTTAGE NIGHTLIGHT",1.95,2.678,732,614,2.00892304640856,2.37092452683401,-0.844675217662884,-0.679045253382,0.196561101445052,1.63075396825397,115,209,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"21363","HOME SMALL WOOD LETTERS",10.79,8.92,23,81.6666666666667,1.76451251730664,1.78306288961832,-0.999798375640023,-0.999800906595935,1.03013355392273,1.63085317460317,68,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21411","GINGHAM HEART  DOORSTOP RED",4.25,5.342,64,158.6,2.24601762644676,2.20532292855857,-0.628488075132047,-0.676352497768823,0.994235830353836,1.63085317460317,148,241,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"22318","FIVE HEART HANGING DECORATION",4.37,4.3,36,115.5,1.86885982616944,2.08293359470976,-0.466964960555319,-0.455060364228858,1.16209564785625,1.63085317460317,68,142,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"22915","ASSORTED BOTTLE TOP  MAGNETS ",0.625,1.97,285,525.333333333333,2.05976105312626,2.63116574291302,-0.519439661982506,-0.275303136186951,0.901432547832788,1.63085317460317,111,184,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
"22922","FRIDGE MAGNETS US DINER ASSORTED",1.8,5.036,24,317.4,1.91647460368466,2.32362645403857,-0.567583098768242,-0.289567550929026,1.54661697852258,1.63085317460317,74,102,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"22969","HOMEMADE JAM SCENTED CANDLES",2.495,2.5,1179.5,2088.66666666667,2.32014937023223,2.59310997743192,-0.766906644065949,-0.455547121216402,1.5957091186694,1.63085317460317,430,646,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0
"22923","FRIDGE MAGNETS LES ENFANTS ASSORTED",1.325,3.5975,186,343,2.07172775243327,2.13235207212762,-0.543615044800356,-0.51906201037657,1.56083299546974,1.63085317460317,65,80,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"21115","ROSE CARAVAN DOORSTOP",6.35,8.09333333333333,84,94.3333333333333,2.4640797507484,2.53033035842161,-0.735521261307131,-0.704852894836594,0.709542280493456,1.63085317460317,105,162,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"22242","5 HOOK HANGER MAGIC TOADSTOOL",2.47,2.4375,126.5,160,1.85717926373448,2.02585074643206,-0.974779599408209,-0.976825538114103,0.804555058234246,1.63085317460317,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
"22941","CHRISTMAS LIGHTS 10 REINDEER",8.5,11.252,240,334.4,2.04682932350944,2.41365727208774,-0.73115212697218,-0.544227843485816,0.582849402709724,1.63125,206,311,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"21622","VINTAGE UNION JACK CUSHION COVER",9.12,9.015,16,96.5,1.82484408481556,2.03741139161728,-0.570564220030382,-0.560405063266772,0.709020863789416,1.63125,77,104,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"35004G","SET OF 3 GOLD FLYING DUCKS",4.65,4.31666666666667,36,42.3333333333333,1.98300156151192,1.96136917858015,-0.751896734829132,-0.750301682201586,0.55310130413115,1.63125,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85014B","RED RETROSPOT UMBRELLA",9.205,9.02,484.5,478.75,1.87508749946282,1.7831631488622,-0.993867166331309,-0.991738688054835,1.10807342767082,1.63125,211,350,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"85014A","BLACK/BLUE POLKADOT UMBRELLA",9.205,9.02,226.5,291,1.87508749946282,2.05656707836826,-0.908003416644615,-0.89830688636178,1.04110257359472,1.63125,184,278,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"22193","RED DINER WALL CLOCK",12.565,12.44,283.5,350.75,1.84598240331117,2.08857477582661,-0.922284754302302,-0.917593164466363,1.25987913032306,1.63125,207,460,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
"22192","BLUE DINER WALL CLOCK",12.565,12.44,126.5,238.5,1.84598240331117,2.16366090074669,-0.753092453693335,-0.743804709297028,0.894962245016537,1.63125,180,365,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"22191","IVORY DINER WALL CLOCK",12.565,12.44,323.5,363,1.84598240331117,1.93980593675752,-0.970527941762126,-0.967163501726295,0.140175202982887,1.63125,240,415,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
"22195","LARGE HEART MEASURING SPOONS",2.47,2.4375,191.5,494.75,1.85717926373448,2.10602587360974,-0.517698340132679,-0.507328476107739,0.962952169581446,1.63125,149,373,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
"22196","SMALL HEART MEASURING SPOONS",1.24,1.215,363,711,1.88188282470824,2.18998216438308,-0.521623624522028,-0.510980283711951,1.84316669318661,1.63125,147,470,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
"22962","JAM JAR WITH PINK LID",1.24,1.215,778.5,976,1.88188282470824,2.09189662725359,-0.899078769828074,-0.88954827354029,0.928332247816728,1.6328373015873,181,342,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1
